x,l,a,y,p,t
805.6875,1.154399,0.427083,318.2813,1.879047,534428459.759161
806.2969,1.154399,0.417012,320.2031,1.832765,534428459.759254
806.75,1.154399,0.405965,322.1953,1.81762,534428459.759274
807.1563,1.154399,0.395161,323.9883,1.802476,534428459.759293
807.4219,1.155238,0.384328,326.1094,1.815631,534428459.775215
807.5469,1.156947,0.373997,328.0313,1.900331,534428459.775332
807.6875,1.158611,0.363026,330.3516,1.949278,534428459.775353
807.75,1.160121,0.354451,332.0742,1.998225,534428459.775373
807.75,1.161556,0.344273,334.4648,2.136893,534428459.792403
807.75,1.162883,0.335301,336.3867,2.218088,534428459.792513
807.75,1.164119,0.325246,338.5195,2.278444,534428459.792537
807.75,1.165294,0.311879,340.7109,2.326512,534428459.792568
807.5469,1.166377,0.30045,342.6328,2.304775,534428459.809429
807.1563,1.167339,0.287495,344.625,2.304384,534428459.809516
806.75,1.168224,0.274373,346.6055,2.310015,534428459.809538
806.2188,1.168987,0.261861,348.3984,2.339825,534428459.809557
805.625,1.169597,0.250569,350.332,2.315345,534428459.825868
804.8906,1.170116,0.240468,351.9844,2.322522,534428459.82599
804.0938,1.170497,0.231785,353.707,2.3297,534428459.826025
803.2344,1.170787,0.223805,355.2305,2.259706,534428459.826045
802.25,1.170925,0.216252,356.8945,2.236962,534428459.842362
801.1875,1.170925,0.208913,358.3594,2.237334,534428459.842471
799.9219,1.170925,0.200581,359.8828,2.231996,534428459.842503
798.5938,1.170925,0.191426,361.3359,2.052482,534428459.842523
797.2656,1.170925,0.184361,362.5313,1.955193,534428459.858686
795.8125,1.170925,0.17722,363.7266,1.884024,534428459.858793
793.9531,1.170925,0.169499,364.9922,1.617542,534428459.858847
792.4219,1.170925,0.163487,365.8477,1.472153,534428459.858888
790.4375,1.170925,0.158086,366.9141,1.358996,534428459.87543
788.3125,1.170925,0.153325,367.9102,1.289916,534428459.875518
786.1875,1.170925,0.150334,368.9063,1.217094,534428459.875543
784.5313,1.170925,0.148488,369.6328,1.144271,534428459.875563
782.1406,1.170925,0.14774,370.5,1.110938,534428459.892424
780.4844,1.170925,0.147237,371.2266,1.077604,534428459.892511
778.4844,1.170925,0.147237,371.9531,1.109635,534428459.892534
776.625,1.170925,0.147237,372.6211,1.121484,534428459.892554
775.0313,1.170925,0.147237,373.1484,1.116667,534428459.909565
773.4531,1.170925,0.147237,373.4883,1.117188,534428459.90965
771.9219,1.170925,0.147237,373.7461,1.117708,534428459.909671
770.7969,1.170925,0.147237,373.7461,1.084375,534428459.90969
769.4688,1.170925,0.147237,373.7461,1.042708,534428459.926269
768.3438,1.170925,0.147237,373.7461,1.049742,534428459.926394
767.2813,1.170925,0.147237,373.5469,1.056775,534428459.926417
766.4063,1.170925,0.147237,373.0195,1.044993,534428459.926436
765.6094,1.170925,0.147237,372.293,1.042777,534428459.942896
765.0156,1.170925,0.147237,371.4258,1.036538,534428459.942979
764.5625,1.170925,0.147237,370.4297,1.013955,534428459.943003
764.1563,1.170925,0.147237,369.2344,1.026287,534428459.943022
764.0313,1.170925,0.147237,368.1094,0.93378,534428459.95955
764.0313,1.170925,0.147237,366.7852,0.883001,534428459.959636
764.0313,1.170925,0.147237,365.1914,0.832222,534428459.959658
764.1563,1.170925,0.147237,363.7969,0.811269,534428459.95972
764.75,1.170925,0.147237,362.2031,0.736749,534428459.975721
765.4219,1.170925,0.147237,360.6094,0.684862,534428459.975839
766.5469,1.170925,0.147237,358.6875,0.632975,534428459.975862
767.4688,1.170925,0.147237,357.2227,0.591387,534428459.975884
